Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1990","1990","tonnes","146172","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1991","1991","tonnes","181597","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1992","1992","tonnes","198485","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1993","1993","tonnes","216136","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1994","1994","tonnes","236566","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1995","1995","tonnes","259590","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1996","1996","tonnes","265400","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1997","1997","tonnes","273972","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1998","1998","tonnes","295472","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1999","1999","tonnes","206000","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2000","2000","tonnes","212181","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2001","2001","tonnes","163134","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2002","2002","tonnes","178546","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2003","2003","tonnes","199000","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2004","2004","tonnes","227000","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2005","2005","tonnes","276921","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2006","2006","tonnes","275670","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2007","2007","tonnes","285899","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2008","2008","tonnes","317387","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2009","2009","tonnes","323916","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2010","2010","tonnes","313353","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2011","2011","tonnes","355458","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2012","2012","tonnes","364944","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2013","2013","tonnes","360000","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2014","2014","tonnes","186772","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2015","2015","tonnes","200087","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2016","2016","tonnes","226150","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","210733","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","214406","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1961","1961","tonnes","16000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1962","1962","tonnes","17000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1963","1963","tonnes","17000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1964","1964","tonnes","18000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1965","1965","tonnes","19000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1966","1966","tonnes","19000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1967","1967","tonnes","20000","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1968","1968","tonnes","22000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1969","1969","tonnes","22000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1970","1970","tonnes","24000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1971","1971","tonnes","26000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1972","1972","tonnes","28795","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1973","1973","tonnes","34973","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1974","1974","tonnes","30682","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1975","1975","tonnes","61262","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1976","1976","tonnes","41665","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1977","1977","tonnes","42329","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1978","1978","tonnes","55877","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1979","1979","tonnes","62375","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1980","1980","tonnes","56699","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1981","1981","tonnes","60537","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1982","1982","tonnes","44166","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1983","1983","tonnes","42316","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1984","1984","tonnes","76777","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1985","1985","tonnes","80073","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1986","1986","tonnes","82797","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1987","1987","tonnes","85525","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1988","1988","tonnes","92940","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1989","1989","tonnes","97823","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1990","1990","tonnes","101218","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1991","1991","tonnes","93406","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1992","1992","tonnes","109057","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1993","1993","tonnes","120140","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1994","1994","tonnes","124420","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1995","1995","tonnes","129212","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1996","1996","tonnes","131850","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1997","1997","tonnes","139858","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1998","1998","tonnes","141000","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","1999","1999","tonnes","116000","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","2000","2000","tonnes","116745","","Official data"
